upload_id,user_id,metric_key,week_start,value_avg,value_min,value_max,value_sum,sample_count,baseline_avg_30d,trend_delta_7d,trend_delta_30d
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,walking_double_support_percentage,2024-12-02,27.744576094948126,22.8,32.1,6237.299999999999,225,27.785990150143906,0.05490727529260653,-0.19216492417152864
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,headphone_audio_exposure,2024-12-02,60.69336962808943,25.3604,79.5163,17486.637700000007,278,61.79263256389666,-4.687345756525943,3.576017443130084
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,body_mass,2024-12-02,76.53833333333333,75.7,78,613.15,8,76.25281249999999,0.7383333333333297,0.20708333333332973
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,walking_step_length,2024-12-02,68.0782545366171,45,95,15720,231,66.78151251312929,0.04173896885153283,2.5213373824921916
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,basal_energy_burned,2024-12-02,36.66971841145708,0.211,75.591,12734.753,362,35.12073121530916,0.33755804027398995,0.4186893015988531
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,apple_walking_steadiness,2024-12-02,98.58109999999999,98.58109999999999,98.58109999999999,98.58109999999999,1,99.733075,-0.35120000000000573,-1.4189000000000078
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,waist_circumference,2024-12-02,80,80,80,80,1,80,0,
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,flights_climbed,2024-12-02,1.8611111111111114,1,5,31,15,2.151944444444444,-0.2688888888888885,-0.1666666666666663
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,walking_asymmetry_percentage,2024-12-02,0.6889565077970875,0,17,116,147,1.080845462812022,-0.5528475128889206,-0.1018320902508274
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,workout,2024-12-02,11.415277777777778,6.616666666666666,21.85,227.95,21,11.436336545729402,0.7820370370370373,1.8599999999999994
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,height,2024-12-02,178,178,178,178,1,178,0,0
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,body_mass_index,2024-12-02,24.139999999999997,23.8,24.6,169.29999999999998,7,24.015833333333333,0.2666666666666657,0.11499999999999844
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,distance_walking_running,2024-12-02,0.17712551327499187,0.0009,1.00542,42.317119,216,0.20594625029803892,-0.05043449423310073,0.005287854408637688
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,lean_body_mass,2024-12-02,60.2634625,59.8787,61.0344,362.19210000000004,6,60.224558125,0.29296250000000157,0.009700000000009368
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,step_count,2024-12-02,32.503406345846656,1,1015,42363,1478,33.20352117661014,-0.7243877839357893,1.8248404234372835
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,body_fat_percentage,2024-12-02,21.116666666666667,20.9,21.8,148.39999999999998,7,21.013125000000002,0.29666666666666686,0.05416666666666714
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,active_energy_burned,2024-12-02,8.91181329435737,0.001,73.1627,2137.5199999999995,211,10.545771372033709,-2.764379578103501,-0.09744677421062242
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,walking_speed,2024-12-09,4.6331856444879005,2.052,5.868,1270.368,275,4.692754437053443,-0.059813905004215684,-0.016035933933678415
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,apple_walking_steadiness,2024-12-09,100,100,100,100,1,99.37835,1.4189000000000078,0
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,lean_body_mass,2024-12-09,60.6141,60.2712,60.957,121.2282,2,60.226983125000004,0.3506374999999977,0.45209000000000543
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,step_count,2024-12-09,40.69667795678985,1,1144,46751,1454,33.65973128246946,8.193271610943192,13.37574831338214
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,walking_asymmetry_percentage,2024-12-09,0.9516769315071522,0,50,175,177,1.055387440249315,0.26272042371006465,-0.010875522424612205
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,physical_effort,2024-12-09,3.1125000000000003,1.6,5.6,24.900000000000002,8,,,
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,walking_double_support_percentage,2024-12-09,28.133553814375198,25.4,33.900000000000006,7630.2,271,27.737948919101022,0.3889777194270714,0.35158864915167953
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,oxygen_saturation,2024-12-09,98,98,98,98,1,,,
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,active_energy_burned,2024-12-09,11.108179648154648,0.001,164.257,2669.5329,238,10.521409678481056,2.196366353797279,-0.1114704012772183
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,environmental_audio_exposure,2024-12-09,64.985,64.2803,65.6897,129.97,2,,,
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,headphone_audio_exposure,2024-12-09,58.14727511242716,11.9748,73.2467,12700.687500000002,212,62.68663692467918,-2.5460945156622685,-1.2818590021561747
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,distance_walking_running,2024-12-09,0.22198951732507663,0.00176,2.59874,50.565307499999996,227,0.20726821390019834,0.044864004050084755,-0.007531482261365019
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,flights_climbed,2024-12-09,2.5714285714285716,1,10,29,11,2.1102777777777777,0.7103174603174602,-0.4202380952380951
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,body_mass_index,2024-12-09,24.286666666666672,24,24.6,72.86000000000001,3,24.044583333333335,0.14666666666667538,0.3366666666666731
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,walking_step_length,2024-12-09,66.96261786779681,45,78,18416,275,67.41184685875234,-1.1156366688202866,-0.06640866122972966
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,workout,2024-12-09,15.33047619047619,6.383333333333334,35.88333333333333,305.56666666666666,21,11.901336545729404,3.9151984126984125,1.6029818594104306
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,heart_rate,2024-12-09,86.57142857142857,82,95,3030,35,78.39926835374465,3.9369112608463723,
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,body_mass,2024-12-09,77.03333333333333,76.1,78.15,231.1,3,76.30458333333334,0.49500000000000455,1.0033333333333303
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,apple_stand_time,2024-12-09,1,1,1,17,17,,,
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,body_fat_percentage,2024-12-09,21.4,20.8,22,42.8,2,21.026666666666667,0.28333333333333144,0.5300000000000011
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,apple_exercise_time,2024-12-09,1,1,1,75,75,,,
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,basal_energy_burned,2024-12-09,32.56697349974194,0.212,75.518,12717.367999999999,394,35.225403540708875,-4.102744911715142,0.9165237118923528
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,distance_walking_running,2024-12-16,0.08809433396736098,0.000432952,1.34023,112.20031594199997,1310,0.2053853433348571,-0.13389518335771566,-0.10677200126390636
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,stair_descent_speed,2024-12-16,0.3456861875,0.236884,0.576836,4.161954000000001,12,,,
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,walking_heart_rate_average,2024-12-16,105.42857142857143,95,113,738,7,,,
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,resting_heart_rate,2024-12-16,68.71428571428571,64,72,481,7,63.58333333333333,2.3809523809523796,
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,apple_exercise_time,2024-12-16,1,1,1,742,742,1,0,
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,heart_rate_variability_sdnn,2024-12-16,51.724893095238095,14.8345,139.059,3181.3720000000003,62,,,
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,physical_effort,2024-12-16,3.8269330129909926,1,20,18781.799999999996,4929,3.1125000000000003,0.7144330129909924,
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,heart_rate,2024-12-16,94.53846352513209,53,163,783070.6516999999,7975,81.12332175963928,7.967034953703518,
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,workout,2024-12-16,30.363656790018396,6.166666666666667,98.49179256558418,574.0360022187233,23,12.302082010582012,15.033180599542206,18.534323456685062
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,environmental_sound_reduction,2024-12-16,15.206094954670329,1.00882,27.5,820.4654300000001,52,,,
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,walking_speed,2024-12-16,4.58499626921477,1.8,5.976,1443.4560000000001,318,4.688745453570023,-0.04818937527313061,-0.10604623020618398
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,lean_body_mass,2024-12-16,61.080650000000006,60.3191,61.7507,488.3974,8,60.340005625,0.4665500000000051,0.5686900000000037
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,walking_asymmetry_percentage,2024-12-16,0.955157822655191,0,20,229,215,1.0526685596431622,0.003480891148038845,-0.37307895592720974
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,walking_double_support_percentage,2024-12-16,28.189184127080512,25,34.300000000000004,8716.7,308,27.825846081388946,0.05563031270531482,0.4535985305035872
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,apple_stand_time,2024-12-16,2.4757678727595462,1,5,1412,568,1,1.4757678727595462,
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,distance_cycling,2024-12-16,0.09378998999999999,0.00402293,0.177019,0.6565299299999999,7,,,
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,body_mass_index,2024-12-16,24.740000000000002,24.1,25.3,197.8,8,24.128750000000004,0.4533333333333296,0.5249999999999986
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,respiratory_rate,2024-12-16,13.514329580919968,11,23,4272,316,12.929079546344516,0.4346349740323774,
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,flights_climbed,2024-12-16,1.4600000000000002,1,4,31,21,2.005218253968254,-1.1114285714285714,0.0016666666666669272
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,oxygen_saturation,2024-12-16,96.0669678306105,85,100,13930,145,98,-1.9330321693895058,
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,active_energy_burned,2024-12-16,1.3694454084963787,0.008,124.982,7293.265499999994,10578,10.49354207816175,-9.73873423965827,-8.908537089177733
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,apple_sleeping_wrist_temperature,2024-12-16,35.980175,35.7712,36.1858,143.9207,4,,,
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,step_count,2024-12-16,77.43924920055633,1,1203,134242,1928,37.00366836081499,36.742571243766484,35.85245418971531
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,stair_ascent_speed,2024-12-16,0.3363947083333333,0.226592,0.693016,2.7252400000000003,8,,,
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,basal_energy_burned,2024-12-16,4.0041228575333,0.053,75.81,14423.170999999402,10010,35.45453446868196,-28.56285064220864,-32.24516273481244
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,headphone_audio_exposure,2024-12-16,64.68659397965814,21.3031,78.1145,23319.7335,367,62.36617217414013,6.539318867230982,-0.5567345917704358
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,apple_walking_steadiness,2024-12-16,98.1317,98.1317,98.1317,98.1317,1,99.37835,-1.868300000000005,-1.868300000000005
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,body_mass,2024-12-16,78.56,76.45,80.3,628.05,8,76.55541666666666,1.5266666666666708,1.710000000000008
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,walking_step_length,2024-12-16,65.8538961120498,34,77,20856,318,67.39524469344491,-1.1087217557470126,-0.6496946895503726
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,time_in_daylight,2024-12-16,4.728571428571429,2,5,89,19,,,
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,body_fat_percentage,2024-12-16,22.240000000000002,21.099999999999998,23.1,177.8,8,21.159166666666668,0.8400000000000034,0.9400000000000013
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,environmental_audio_exposure,2024-12-16,59.07551630957888,33.1818,80.6655,19318.1254,327,64.985,-5.909483690421119,
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,stair_descent_speed,2024-12-23,0.3565314444444445,0.218366,0.517902,5.826164,17,0.3456861875,0.010845256944444492,
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,walking_asymmetry_percentage,2024-12-23,0.6774633978131853,0,11,114,177,0.9593988206613597,-0.2776944248420057,-0.5643406228728228
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,respiratory_rate,2024-12-23,13.407369599148781,11,19.5,4800,358,13.124162891203,-0.10695998177118682,
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,heart_rate_variability_sdnn,2024-12-23,48.26953119975263,10.4791,201.193,3359.2469,68,51.724893095238095,-3.455361895485467,
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,lean_body_mass,2024-12-23,61.24765,61.0333,61.4512,428.63360000000006,7,60.482178125000004,0.1669999999999945,1.277149999999999
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,apple_walking_steadiness,2024-12-23,100,100,100,100,1,98.91127499999999,1.868300000000005,1.067700000000002
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,basal_energy_burned,2024-12-23,2.692485916233235,0.053,102.096,14578.950000000308,12711,27.393243784978857,-1.311636941300065,-33.639674454949855
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,oxygen_saturation,2024-12-23,96.81935533410687,91,100,14721,152,97.03348391530525,0.7523875034963794,
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,waist_circumference,2024-12-23,85,85,85,85,1,80,5,
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,workout,2024-12-23,71.59792986230717,9.651677538951239,109.0075988650322,554.9830740670362,9,16.935662874753277,41.23427307228877,60.96468912156643
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,six_minute_walk_test_distance,2024-12-23,500,500,500,500,1,,,
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,environmental_audio_exposure,2024-12-23,59.018473149530166,33.3199,79.1292,19590.394299999996,332,62.030258154789436,-0.057043160048714014,
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,body_fat_percentage,2024-12-23,22.608333333333334,22.1,23,158.1,7,21.394166666666667,0.3683333333333323,1.788333333333334
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,walking_heart_rate_average,2024-12-23,107,94,142,749,7,105.42857142857143,1.5714285714285694,
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,resting_heart_rate,2024-12-23,70,67,72,490,7,65.29365079365078,1.2857142857142918,
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,physical_effort,2024-12-23,3.6907366534672263,1,20,17715.299999999992,4799,3.4697165064954962,-0.1361963595237663,
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,walking_step_length,2024-12-23,65.7211523959754,30,88,17022,259,67.23282102105732,-0.13274371607440116,-2.3153631717901675
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,headphone_audio_exposure,2024-12-23,61.970895001218146,4.08045,75.9999,24441.156199999994,392,62.22698852619752,-2.7156989784399954,-3.409820383397225
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,heart_rate,2024-12-23,97.66477576897314,55,160,946050.3397,9546,84.47710720101249,3.126312243841056,23.500756372066064
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,distance_walking_running,2024-12-23,0.08047858301595189,0.00046,1.29469,99.11991982800004,1244,0.17869234301888054,-0.007615750951409095,-0.14708142449214073
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,body_mass,2024-12-23,79.14166666666667,78.35,79.75,553.6999999999999,7,76.98291666666665,0.5816666666666634,3.3416666666666686
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,walking_speed,2024-12-23,4.664466316116482,2.232,6.048,1208.808,259,4.662233896018478,0.07947004690171244,-0.0732878047626393
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,distance_cycling,2024-12-23,0.2100158730687831,0.00263008,1.15067,3.22415648,20,0.09378998999999999,0.11622588306878312,
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,flights_climbed,2024-12-23,1.657142857142857,1,4,50,30,2.005634920634921,0.19714285714285684,-0.47285714285714286
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,apple_stand_time,2024-12-23,2.55122818392602,1,5,1331,518,1.7378839363797731,0.07546031116647356,
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,environmental_sound_reduction,2024-12-23,18.712420787545792,1.20911,27.5,883.38973,46,15.206094954670329,3.506325832875463,
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,walking_double_support_percentage,2024-12-23,28.107925261521107,24.6,32.6,7022.9000000000015,250,27.939245714014838,-0.08125886555940554,0.4182564418655872
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,body_mass_index,2024-12-23,24.933333333333334,24.7,25.1,174.39999999999998,7,24.259999999999998,0.19333333333333158,1.0600000000000023
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,apple_exercise_time,2024-12-23,1,1,1,778,778,1,0,
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,apple_sleeping_wrist_temperature,2024-12-23,36.1372375,35.8332,36.4395,180.8108,5,35.980175,0.157062499999995,
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,stair_ascent_speed,2024-12-23,0.3586007916666667,0.206227,0.746509,3.1925389999999996,9,0.3363947083333333,0.022206083333333404,
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,active_energy_burned,2024-12-23,1.208854470719362,0.007,222.399,7687.445000000016,12966,8.266407805867317,-0.16059093777701672,-10.467338401741507
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,vo2max,2024-12-23,47.16,47.16,47.16,47.16,1,,,
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,step_count,2024-12-23,73.01466414390804,1,1069,130084,1892,45.96678190824382,-4.424585056648297,39.78687001412559
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,time_in_daylight,2024-12-23,3.8000000000000003,1,5,41,11,4.728571428571429,-0.9285714285714284,
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,apple_walking_steadiness,2024-12-30,100,100,100,100,1,99.1782,0,1.4189000000000078
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,stair_ascent_speed,2024-12-30,0.3504097,0.250968,0.53284,3.5125150000000005,11,0.34749775,-0.008191091666666706,
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,active_energy_burned,2024-12-30,2.0425690581382945,0.002,73.192,5179.543999999904,5218,5.64957320543194,0.8337145874189325,-6.869244236219075
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,distance_walking_running,2024-12-30,0.07662906927146829,0.000715101,1.10041,77.63424835400001,1021,0.14192198689584534,-0.0038495137444835986,-0.10049644400352359
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,body_mass_index,2024-12-30,25.028,24.84,25.5,150.34,6,24.525000000000002,0.09466666666666512,0.8880000000000017
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,walking_heart_rate_average,2024-12-30,102.21428571428571,91,112,715.5,7,106.21428571428572,-4.785714285714292,
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,stair_descent_speed,2024-12-30,0.2937666666666667,0.252705,0.352756,1.509895,5,0.35110881597222227,-0.06276477777777784,
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,time_in_daylight,2024-12-30,3.9761904761904763,1,5,93,22,4.264285714285714,0.176190476190476,
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,body_fat_percentage,2024-12-30,22.887500000000003,22.5,23.599999999999998,114.6,5,21.84125,0.27916666666666856,1.7708333333333357
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,environmental_audio_exposure,2024-12-30,60.54333379024255,33.0549,83.4771,19222.494100000004,318,61.026329819703015,1.524860640712383,
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,resting_heart_rate,2024-12-30,67.85714285714286,60,71,475,7,66.47023809523809,-2.142857142857139,7.0238095238095255
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,heart_rate_variability_sdnn,2024-12-30,42.10161693980622,6.98324,127.92,2601.53811,62,49.99721214749536,-6.167914259946407,
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,heart_rate,2024-12-30,91.02940385499107,47,137,492478.13629999995,5246,90.352296294029,-6.63537191398207,8.394886544408877
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,physical_effort,2024-12-30,3.668573764263463,1,20,14961.099999999991,4086,3.5433898888194064,-0.022162889203763303,
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,lean_body_mass,2024-12-30,61.4129,61.225,61.9222,307.2252,5,60.801465625,0.16525000000000034,1.1494374999999977
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,walking_double_support_percentage,2024-12-30,28.193257510577865,25.5,32.9,6483,229,28.043809824481233,0.08533224905675851,0.4486814156297392
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,flights_climbed,2024-12-30,1.2523809523809526,1,3,49,39,1.8874206349206348,-0.40476190476190443,-0.6087301587301588
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,step_count,2024-12-30,49.51656263514093,1,1100,104962,2389,55.91349941177522,-23.498101508767107,17.013156289294272
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,apple_sleeping_wrist_temperature,2024-12-30,35.866275,35.8159,35.8998,143.4651,4,36.05870625,-0.270962499999996,
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,basal_energy_burned,2024-12-30,8.070603560606328,0.054,77.078,14681.933999999646,4896,18.98332517124139,5.378117644373093,-28.599114850850754
dddddddd-dddd-dddd-dddd-dddddddddddd,dddddddd-dddd-dddd-dddd-dddddddddddd,walking_step_length,2024-12-30,64.9188850365321,36,95,15636,241,66.65398022810977,-0.8022673594432916,-3.159369500084992
